,CoC Number,Coc,Year,permanent_housing,homeless,poverty,unemployment_rate,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or More Races,Non Hispanic,Hispanic,Drug Deaths,Suicide Deaths
16,CA-500,San Jose/Santa Clara City & County,2008,83.26456318282494,410.17194530964787,98889.08442582477,6000.0,1755849,51046.41686158662,48953.58313841338,61983.12041639116,2862.2620737888055,763.3344325166913,31291.415150163826,429.08017716785446,2670.787749971666,74064.68323870674,25935.316761293252,6.492585638058853,9.169353401118205
17,CA-500,San Jose/Santa Clara City & County,2009,72.84374120972161,397.0544232400672,98386.17493032216,11000.0,1784642,51075.67792307925,48924.32207692075,61568.03437328047,2861.8064575416242,774.7212045889315,31671.45007233944,429.7780731373576,2694.2098191121804,73722.23672871085,26277.763271289146,6.443869414706143,8.57314800391339
18,CA-500,San Jose/Santa Clara City & County,2010,118.20556542784689,397.7229993455476,98835.62466533681,10700.0,1781642,50170.06783629933,49829.93216370067,58726.38835411379,2905.5219847758417,1400.730337520108,32667.617849152637,488.8187413633041,3810.9227330743215,73102.90170528085,26897.09829471914,7.4650238375610805,8.306943819240901
19,CA-500,San Jose/Santa Clara City & County,2011,137.59105818175595,390.03449986781766,98397.19939002953,9500.0,1811891,50174.927741238294,49825.072258761706,57996.31434782777,2883.561980273648,1364.5964354367895,33348.087716093294,503.8382551709788,3903.6012651975207,73198.27737982031,26801.72262017969,7.947497945516591,9.051317104616118
20,CA-500,San Jose/Santa Clara City & County,2012,173.214591819243,383.81480241945354,98581.25113939068,8000.0,1837605,50226.40883106,49773.59116894001,57378.163424675055,2870.801940569382,1341.8552953436674,33933.57114287347,505.71259873585456,3969.8955978025747,73401.30223851155,26598.69776148846,7.727449587914704,8.217217519543102
21,CA-500,San Jose/Santa Clara City & County,2013,178.88052302992952,408.9386672382841,98344.47094129311,6600.0,1866050,50263.44417352161,49736.55582647839,56714.66466600573,2855.389726963372,1323.4372069344338,34576.72623991854,510.49007261327404,4019.292087564642,73604.8337397176,26395.166260282414,8.145548082848798,8.145548082848798
22,CA-500,San Jose/Santa Clara City & County,2014,194.73522248882506,400.0981342853487,98747.73038028093,5200.0,1891286,50344.791850624395,49655.20814937561,56001.366266127916,2846.6873862546436,1294.727502873706,35275.680145678656,513.5659017197822,4067.972797345298,73848.79917685638,26151.200823143616,7.085126205132381,8.248355880601876
23,CA-500,San Jose/Santa Clara City & County,2015,145.84473017158942,342.2183432372728,98712.97506545788,4200.0,1915736,50419.473246835674,49580.52675316432,55157.13021000806,2814.5840554230854,1258.2631427294784,36149.55296554431,512.9099207824042,4107.55970551266,74171.12796335194,25828.872036648056,7.360095545524018,8.143084433345722
24,CA-500,San Jose/Santa Clara City & County,2016,146.35836327577192,338.3564713008987,98177.31455741895,3800.0,1928144,50471.95645138537,49528.04354861462,54260.21085562074,2808.6595192060345,1243.9423611514494,37024.46497771951,515.6253889750973,4147.09689732717,74490.80566596685,25509.19433403314,7.779501945912753,7.623911906994499
25,CA-500,San Jose/Santa Clara City & County,2017,221.24454845669638,382.662500886272,98934.29994343384,3200.0,1932251,50575.05469009979,49424.94530990021,53387.422234481965,2803.466009333156,1216.9743992887052,37885.70946528169,524.4660243415581,4181.961867272937,74767.71910067585,25232.280899324156,8.125238387766393,7.348941726514827
